index,pollen_score,tagid,starttime,endtime,event
9558,8.401912974242975e-06,638,2017-06-21 08:20:22.250,2017-06-21 08:20:22.350,leaving
27476,0.7014007469588615,638,2017-06-21 08:52:50.800,2017-06-21 08:52:52.000,entering
30904,0.0002125242077521,638,2017-06-21 08:58:59.850,2017-06-21 08:59:00.000,leaving
30908,0.3201737643163748,638,2017-06-21 08:59:00.050,2017-06-21 08:59:00.150,leaving
39376,0.1081800709168116,638,2017-06-21 09:17:18.750,2017-06-21 09:17:18.850,entering
39377,0.4999187859066296,638,2017-06-21 09:17:18.900,2017-06-21 09:17:19.050,entering
39380,0.3931921869516372,638,2017-06-21 09:17:19.100,2017-06-21 09:17:19.250,entering
41772,0.0511207525939845,638,2017-06-21 09:22:21.500,2017-06-21 09:22:22.250,leaving
47867,0.3372790788610776,638,2017-06-21 09:41:29.350,2017-06-21 09:41:29.450,entering
47871,0.5445871956184398,638,2017-06-21 09:41:29.800,2017-06-21 09:41:30.300,entering
49320,0.0168191652526085,638,2017-06-21 09:47:46.200,2017-06-21 09:47:46.450,leaving
49322,0.0012317819176435,638,2017-06-21 09:47:46.500,2017-06-21 09:47:46.600,leaving
56622,0.5014163537940476,638,2017-06-21 10:19:32.050,2017-06-21 10:19:32.500,entering
234914,0.2319551122957993,638,2017-06-22 08:47:10.850,2017-06-22 08:47:11.150,leaving
249095,0.6268868697807193,638,2017-06-22 09:13:32.550,2017-06-22 09:13:32.900,entering
251156,0.1476543542112742,638,2017-06-22 09:18:23.350,2017-06-22 09:18:23.850,entering
256428,0.7805816388926322,638,2017-06-22 09:32:36.750,2017-06-22 09:32:37.300,entering
261275,0.4450484442557873,638,2017-06-22 09:51:11.600,2017-06-22 09:51:11.900,entering
262303,0.4508375525474548,638,2017-06-22 09:56:03.850,2017-06-22 09:56:03.900,leaving
262305,0.1545362708175363,638,2017-06-22 09:56:03.950,2017-06-22 09:56:04.450,leaving
266570,0.4995247423648834,638,2017-06-22 10:13:57.350,2017-06-22 10:13:57.400,entering
266571,0.4806767722341017,638,2017-06-22 10:13:57.450,2017-06-22 10:13:58.050,entering
267537,0.0051080166966837,638,2017-06-22 10:18:48.250,2017-06-22 10:18:49.200,leaving
267545,0.0055808666720622,638,2017-06-22 10:18:49.250,2017-06-22 10:18:49.400,leaving
275453,0.2396765835661085,638,2017-06-22 10:53:35.450,2017-06-22 10:53:35.600,entering
275454,0.2516996196334276,638,2017-06-22 10:53:35.650,2017-06-22 10:53:35.800,entering
459663,0.0001053293547196,638,2017-06-23 09:38:34.300,2017-06-23 09:38:34.550,leaving
459668,0.0260138230877373,638,2017-06-23 09:38:34.600,2017-06-23 09:38:34.750,leaving
465927,0.300674796800801,638,2017-06-23 09:50:18.050,2017-06-23 09:50:19.050,entering
468205,0.0667454678882677,638,2017-06-23 09:55:21.400,2017-06-23 09:55:21.550,leaving
468208,0.0948136848164722,638,2017-06-23 09:55:21.700,2017-06-23 09:55:21.950,leaving
475577,0.746995223686099,638,2017-06-23 10:11:40.050,2017-06-23 10:11:40.400,entering
477296,0.0012607397694276,638,2017-06-23 10:16:36.350,2017-06-23 10:16:37.200,leaving
487353,0.2575279872398823,638,2017-06-23 10:51:53.850,2017-06-23 10:51:54.000,entering
487354,0.0001749322177602,638,2017-06-23 10:51:54.050,2017-06-23 10:51:54.200,entering
487355,0.2476540431754464,638,2017-06-23 10:51:54.250,2017-06-23 10:51:54.550,entering
490451,0.0002252192193644,638,2017-06-23 11:03:15.950,2017-06-23 11:03:16.550,leaving
500616,0.6431483597311614,638,2017-06-23 11:43:18.400,2017-06-23 11:43:19.300,entering
652752,0.0005288146636482,638,2017-06-24 08:01:42.400,2017-06-24 08:01:43.950,entering
692686,0.3582889313499133,638,2017-06-24 09:36:22.300,2017-06-24 09:36:22.400,entering
692687,0.7734518342671668,638,2017-06-24 09:36:22.450,2017-06-24 09:36:23.700,entering
704333,0.912149265408516,638,2017-06-24 10:02:14.700,2017-06-24 10:02:15.250,entering
719349,0.2487125405168626,638,2017-06-24 10:33:25.500,2017-06-24 10:33:25.650,entering
725056,0.0002732324180983,638,2017-06-24 10:58:28.700,2017-06-24 10:58:29.050,leaving
735834,0.0466886739886547,638,2017-06-24 11:44:12.200,2017-06-24 11:44:12.350,entering
735835,0.7527605217675521,638,2017-06-24 11:44:12.400,2017-06-24 11:44:13.150,entering
865053,0.0041150156570189,638,2017-06-24 16:49:00.150,2017-06-24 16:49:04.000,leaving
865094,9.356081756591116e-06,638,2017-06-24 16:49:05.450,2017-06-24 16:49:07.200,NV
865108,1.9225329038402884e-07,638,2017-06-24 16:49:07.500,2017-06-24 16:49:08.850,entering
865117,1.0478059943208915e-05,638,2017-06-24 16:49:08.800,2017-06-24 16:49:11.500,entering
865606,6.148008005400879e-05,638,2017-06-24 16:50:15.400,2017-06-24 16:50:18.100,entering
865668,8.485829800265428e-05,638,2017-06-24 16:50:19.350,2017-06-24 16:50:21.400,NV
865751,1.0253882828575e-05,638,2017-06-24 16:50:25.650,2017-06-24 16:50:26.150,NV
865767,4.6219620868729244e-08,638,2017-06-24 16:50:27.050,2017-06-24 16:50:27.600,NV
865777,0.186946288140488,638,2017-06-24 16:50:27.900,2017-06-24 16:50:28.900,entering
865790,0.0002838117683482,638,2017-06-24 16:50:28.850,2017-06-24 16:50:30.750,entering
865861,2.8635735276061336e-11,638,2017-06-24 16:50:32.050,2017-06-24 16:50:32.200,entering
865862,8.29441008899047e-06,638,2017-06-24 16:50:32.300,2017-06-24 16:50:33.500,NV
866082,0.0049076643777696,638,2017-06-24 16:50:50.650,2017-06-24 16:50:51.800,NV
866093,0.0004426853136389,638,2017-06-24 16:50:52.050,2017-06-24 16:50:57.400,NV
866150,6.824843863662e-07,638,2017-06-24 16:50:58.950,2017-06-24 16:50:59.700,entering
866350,8.000016724296621e-06,638,2017-06-24 16:51:12.250,2017-06-24 16:51:13.700,entering
866378,3.958688277879804e-05,638,2017-06-24 16:51:14.050,2017-06-24 16:51:23.250,entering
866475,4.902816847953622e-06,638,2017-06-24 16:51:23.650,2017-06-24 16:51:24.300,entering
866485,4.062839414324117e-07,638,2017-06-24 16:51:24.900,2017-06-24 16:51:26.850,entering
866514,6.950905573518127e-06,638,2017-06-24 16:51:27.100,2017-06-24 16:51:28.000,entering
866526,1.3249826583128232e-11,638,2017-06-24 16:51:28.250,2017-06-24 16:51:28.300,entering
866562,6.92859552778993e-08,638,2017-06-24 16:51:31.150,2017-06-24 16:51:32.750,entering
866638,0.0030451136990759,638,2017-06-24 16:51:35.550,2017-06-24 16:51:40.250,NV
869615,0.0118985905231645,638,2017-06-24 16:56:01.100,2017-06-24 16:56:03.700,leaving
869698,0.0064199228826445,638,2017-06-24 16:56:09.150,2017-06-24 16:56:14.000,NV
869769,6.143831138918703e-06,638,2017-06-24 16:56:14.850,2017-06-24 16:56:16.800,entering
869806,2.4851205011661337e-05,638,2017-06-24 16:56:16.900,2017-06-24 16:56:18.000,entering
883997,0.2275669778871815,638,2017-06-24 17:15:18.200,2017-06-24 17:15:18.400,leaving
883999,0.0013330469831383,638,2017-06-24 17:15:18.450,2017-06-24 17:15:19.300,leaving
884031,4.013162958013345e-06,638,2017-06-24 17:15:21.300,2017-06-24 17:15:27.000,NV
884248,4.816165582397917e-05,638,2017-06-24 17:15:42.750,2017-06-24 17:15:46.900,entering
944157,0.8656741306185722,638,2017-06-25 09:04:24.750,2017-06-25 09:04:25.100,entering
944160,0.7499950230121613,638,2017-06-25 09:04:25.150,2017-06-25 09:04:25.300,entering
1194044,0.2630433852405401,638,2017-06-26 09:19:52.500,2017-06-26 09:19:52.800,leaving
1194046,0.1014752165025852,638,2017-06-26 09:19:52.850,2017-06-26 09:19:53.000,leaving
1200164,8.221885954906583e-05,638,2017-06-26 09:44:44.150,2017-06-26 09:44:44.350,leaving
1200167,6.52381741455458e-06,638,2017-06-26 09:44:44.550,2017-06-26 09:44:45.000,leaving
1203172,0.3079839558336061,638,2017-06-26 09:58:41.450,2017-06-26 09:58:41.600,entering
1205074,0.0037825756007805,638,2017-06-26 10:07:50.000,2017-06-26 10:07:50.150,leaving
1205075,0.0473340917166004,638,2017-06-26 10:07:50.200,2017-06-26 10:07:50.950,leaving
1228061,0.014527727144189,638,2017-06-26 11:37:31.250,2017-06-26 11:37:32.400,leaving
1231826,8.126708416966721e-05,638,2017-06-26 11:51:39.250,2017-06-26 11:51:39.300,entering
1231827,0.0913463082497678,638,2017-06-26 11:51:39.350,2017-06-26 11:51:39.850,entering
1314948,0.0050631654522416,638,2017-06-26 16:10:44.900,2017-06-26 16:10:45.750,leaving
1448044,1.880903140161251e-05,638,2017-06-26 17:43:50.000,2017-06-26 17:43:50.900,leaving
1489326,0.015808842210885,638,2017-06-27 08:56:52.150,2017-06-27 08:56:53.250,leaving
1489335,0.0001440600460201,638,2017-06-27 08:56:53.600,2017-06-27 08:56:54.200,NV
1501143,0.0001509831481598,638,2017-06-27 09:13:17.450,2017-06-27 09:13:17.600,entering
1506231,1.3265056863553149e-06,638,2017-06-27 09:20:05.200,2017-06-27 09:20:05.800,leaving
1517575,0.1067389740637736,638,2017-06-27 09:38:58.650,2017-06-27 09:38:58.800,entering
1517578,0.5895529709941911,638,2017-06-27 09:38:58.850,2017-06-27 09:38:59.200,entering
1529416,0.2289022821787512,638,2017-06-27 09:58:31.650,2017-06-27 09:58:31.800,leaving
1529420,0.0571471500606942,638,2017-06-27 09:58:31.850,2017-06-27 09:58:32.750,leaving
1529425,3.166792161745444e-06,638,2017-06-27 09:58:32.850,2017-06-27 09:58:33.350,NV
1541715,0.2580862194299698,638,2017-06-27 10:23:07.450,2017-06-27 10:23:07.600,entering
1541717,0.2367981345472714,638,2017-06-27 10:23:07.650,2017-06-27 10:23:07.800,entering
1541721,0.0006363131720462,638,2017-06-27 10:23:07.850,2017-06-27 10:23:08.050,entering
1717739,0.0321410295954915,638,2017-06-28 08:16:07.250,2017-06-28 08:16:09.200,leaving
1751445,0.0094190370291471,638,2017-06-28 09:46:43.950,2017-06-28 09:46:44.000,entering
1751447,0.0060960577028311,638,2017-06-28 09:46:44.050,2017-06-28 09:46:44.250,entering
3606,0.0005433952952295,197,2017-06-21 08:07:55.450,2017-06-21 08:07:55.800,NV
3608,0.0069215863190181,197,2017-06-21 08:07:55.850,2017-06-21 08:07:56.200,entering
3612,0.0005038554900238,197,2017-06-21 08:07:56.250,2017-06-21 08:07:56.350,entering
5216,3.265746004648936e-05,197,2017-06-21 08:11:24.300,2017-06-21 08:11:24.650,leaving
13623,0.0046009047473489,197,2017-06-21 08:28:03.650,2017-06-21 08:28:03.950,entering
18146,0.0228998975712784,197,2017-06-21 08:37:01.650,2017-06-21 08:37:01.800,leaving
30565,0.0149529740199701,197,2017-06-21 08:58:19.050,2017-06-21 08:58:19.850,entering
32979,0.0081065669264432,197,2017-06-21 09:04:15.700,2017-06-21 09:04:16.050,leaving
60367,0.0171463314582069,197,2017-06-21 10:43:30.250,2017-06-21 10:43:30.400,leaving
70502,0.0865835089158887,197,2017-06-21 11:36:20.200,2017-06-21 11:36:20.300,leaving
85460,0.0052302285959311,197,2017-06-21 13:10:58.100,2017-06-21 13:11:00.100,entering
200859,0.0005082961989222,197,2017-06-21 17:35:50.350,2017-06-21 17:35:50.650,entering
210267,9.233737919785808e-05,197,2017-06-22 08:00:23.200,2017-06-22 08:00:27.900,NV
210315,2.4220999966710884e-05,197,2017-06-22 08:00:29.450,2017-06-22 08:00:31.250,NV
210337,0.0010305718774609,197,2017-06-22 08:00:32.050,2017-06-22 08:00:35.750,NV
210371,1.2716555791231892e-05,197,2017-06-22 08:00:37.350,2017-06-22 08:00:40.750,leaving
210405,0.0036925364145299,197,2017-06-22 08:00:41.450,2017-06-22 08:00:44.000,leaving
210761,0.002332903185253,197,2017-06-22 08:01:31.800,2017-06-22 08:01:36.950,NV
210812,2.512702931847105e-05,197,2017-06-22 08:01:39.900,2017-06-22 08:01:41.000,leaving
210856,1.5432731201523652e-06,197,2017-06-22 08:01:42.950,2017-06-22 08:01:46.450,leaving
210883,3.851721178079725e-05,197,2017-06-22 08:01:46.700,2017-06-22 08:01:49.500,leaving
210901,0.0061049031664029,197,2017-06-22 08:01:49.500,2017-06-22 08:01:53.400,NV
210967,0.0002546102696976,197,2017-06-22 08:01:58.800,2017-06-22 08:02:02.700,leaving
211003,0.0001067102175452,197,2017-06-22 08:02:02.950,2017-06-22 08:02:11.600,leaving
211045,0.0020177877579169,197,2017-06-22 08:02:11.850,2017-06-22 08:02:18.550,leaving
211078,0.0051737261730489,197,2017-06-22 08:02:18.650,2017-06-22 08:02:32.750,leaving
211161,0.0003304174470391,197,2017-06-22 08:02:34.800,2017-06-22 08:02:40.150,leaving
211209,3.3012280341366896e-05,197,2017-06-22 08:02:40.400,2017-06-22 08:02:42.000,leaving
211231,9.93263806574657e-06,197,2017-06-22 08:02:42.250,2017-06-22 08:02:43.100,leaving
211245,0.0063221298728534,197,2017-06-22 08:02:43.700,2017-06-22 08:02:45.900,NV
211269,2.400893567634233e-05,197,2017-06-22 08:02:46.200,2017-06-22 08:02:46.650,NV
211281,0.0001190662205772,197,2017-06-22 08:02:47.050,2017-06-22 08:02:47.350,NV
211304,0.0001642676914899,197,2017-06-22 08:02:49.400,2017-06-22 08:02:50.450,NV
211395,0.0064086546265588,197,2017-06-22 08:03:02.500,2017-06-22 08:03:08.600,entering
211454,6.0812649769204086e-05,197,2017-06-22 08:03:08.900,2017-06-22 08:03:09.250,NV
211459,0.012082343406707,197,2017-06-22 08:03:09.500,2017-06-22 08:03:17.250,leaving
211516,1.5490901971541387e-05,197,2017-06-22 08:03:18.450,2017-06-22 08:03:19.450,leaving
211533,0.0029942770973388,197,2017-06-22 08:03:20.200,2017-06-22 08:03:22.200,leaving
211555,3.629871707227411e-05,197,2017-06-22 08:03:22.450,2017-06-22 08:03:24.750,leaving
211566,1.9526621918355969e-07,197,2017-06-22 08:03:25.050,2017-06-22 08:03:25.800,leaving
211572,1.408691849694166e-06,197,2017-06-22 08:03:26.050,2017-06-22 08:03:26.500,leaving
211587,0.0001339648741053,197,2017-06-22 08:03:28.200,2017-06-22 08:03:29.500,leaving
211605,9.171596371260192e-09,197,2017-06-22 08:03:29.750,2017-06-22 08:03:30.000,leaving
211611,0.0093312741391183,197,2017-06-22 08:03:30.050,2017-06-22 08:03:37.500,leaving
211621,9.235765300478048e-07,197,2017-06-22 08:03:30.650,2017-06-22 08:03:30.950,leaving
211628,6.430121057332406e-05,197,2017-06-22 08:03:31.450,2017-06-22 08:03:38.300,leaving
211675,0.0004294894422681,197,2017-06-22 08:03:38.550,2017-06-22 08:03:38.900,NV
211687,6.179996032256046e-06,197,2017-06-22 08:03:39.800,2017-06-22 08:03:43.200,leaving
211708,8.86565309388132e-07,197,2017-06-22 08:03:43.350,2017-06-22 08:03:43.800,NV
211718,1.4172643199243662e-05,197,2017-06-22 08:03:44.150,2017-06-22 08:03:46.650,leaving
221204,9.843700666221724e-05,197,2017-06-22 08:23:35.400,2017-06-22 08:23:35.700,NV
221209,0.014434817546289,197,2017-06-22 08:23:35.950,2017-06-22 08:23:36.600,leaving
221221,5.3305473344426975e-06,197,2017-06-22 08:23:37.400,2017-06-22 08:23:38.000,NV
237495,0.0030083675813254,197,2017-06-22 08:50:43.900,2017-06-22 08:50:44.000,leaving
254965,0.2538824315870442,197,2017-06-22 09:28:32.800,2017-06-22 09:28:32.950,leaving
279349,0.0005388345258931,197,2017-06-22 11:11:33.300,2017-06-22 11:11:33.400,leaving
293957,1.9778172524335485e-05,197,2017-06-22 12:07:42.900,2017-06-22 12:07:43.000,leaving
330804,0.0542253597343787,197,2017-06-22 14:33:58.650,2017-06-22 14:34:02.900,leaving
372382,1.7232508020461473e-07,197,2017-06-22 16:13:46.850,2017-06-22 16:13:47.000,entering
372385,0.0077646616873344,197,2017-06-22 16:13:47.250,2017-06-22 16:13:47.750,entering
372487,0.0100468179535214,197,2017-06-22 16:13:54.750,2017-06-22 16:13:55.600,leaving
677819,0.0052140956568778,197,2017-06-24 09:07:51.850,2017-06-24 09:07:52.100,entering
714191,8.069433590662811e-05,197,2017-06-24 10:24:33.900,2017-06-24 10:24:34.000,leaving
803623,3.162396019097296e-07,197,2017-06-24 15:44:36.450,2017-06-24 15:44:36.750,entering
803631,2.810057527929261e-06,197,2017-06-24 15:44:37.050,2017-06-24 15:44:37.400,NV
929375,0.037151162925511,197,2017-06-25 08:38:36.050,2017-06-25 08:38:36.400,leaving
929383,0.0821935376249409,197,2017-06-25 08:38:36.650,2017-06-25 08:38:36.750,leaving
4165,0.5185936830384297,1651,2017-06-21 08:09:02.300,2017-06-21 08:09:03.400,NV
159354,0.0024393400225432,1651,2017-06-21 16:23:01.700,2017-06-21 16:23:02.250,leaving
171181,0.0052374310837,1651,2017-06-21 16:37:26.400,2017-06-21 16:37:30.400,leaving
172274,0.0845388246826518,1651,2017-06-21 16:39:33.450,2017-06-21 16:39:34.400,entering
181376,0.1526151059871255,1651,2017-06-21 16:57:44.200,2017-06-21 16:57:44.600,leaving
181382,0.0001425188187093,1651,2017-06-21 16:57:44.800,2017-06-21 16:57:45.800,leaving
186293,0.0258426307670703,1651,2017-06-21 17:08:17.850,2017-06-21 17:08:19.800,NV
187512,0.0083856318471237,1651,2017-06-21 17:10:49.400,2017-06-21 17:10:52.300,entering
187554,1.5299227361300795e-06,1651,2017-06-21 17:10:54.400,2017-06-21 17:10:56.200,leaving
187627,0.0505704160414273,1651,2017-06-21 17:11:01.350,2017-06-21 17:11:02.650,entering
195512,0.0467755805786704,1651,2017-06-21 17:25:06.050,2017-06-21 17:25:07.900,entering
195598,0.0058801393086418,1651,2017-06-21 17:25:18.450,2017-06-21 17:25:20.600,NV
209455,3.365452561296145e-05,1651,2017-06-21 17:58:30.200,2017-06-21 17:58:33.900,leaving
209717,8.758658925278052e-05,1651,2017-06-21 17:59:05.650,2017-06-21 17:59:11.300,leaving
209744,3.726710779206616e-05,1651,2017-06-21 17:59:12.950,2017-06-21 17:59:14.900,NV
209954,5.613716582969884e-06,1651,2017-06-21 17:59:40.550,2017-06-21 17:59:46.650,leaving
4220,0.0784122304184625,1361,2017-06-21 08:09:08.650,2017-06-21 08:09:09.200,NV
4224,0.0008774689507491,1361,2017-06-21 08:09:09.250,2017-06-21 08:09:09.650,leaving
15799,2.3201721604526604e-06,1361,2017-06-21 08:32:43.100,2017-06-21 08:32:43.300,entering
16488,0.0025263050757373,1361,2017-06-21 08:34:08.050,2017-06-21 08:34:08.400,leaving
16491,0.0002339778430222,1361,2017-06-21 08:34:08.450,2017-06-21 08:34:08.600,leaving
51309,0.1187627252002982,1361,2017-06-21 09:57:15.950,2017-06-21 09:57:16.250,entering
52006,0.0343141681438889,1361,2017-06-21 09:59:32.400,2017-06-21 09:59:32.650,entering
52008,8.763753426895467e-05,1361,2017-06-21 09:59:32.750,2017-06-21 09:59:32.850,entering
52056,0.0366447699900463,1361,2017-06-21 09:59:45.750,2017-06-21 09:59:46.450,entering
53325,0.0324869157346026,1361,2017-06-21 10:03:11.500,2017-06-21 10:03:12.800,leaving
53329,2.555086996147704e-09,1361,2017-06-21 10:03:12.850,2017-06-21 10:03:13.000,leaving
55440,0.0123914820530141,1361,2017-06-21 10:12:44.500,2017-06-21 10:12:44.600,entering
55441,0.0787267153697669,1361,2017-06-21 10:12:44.650,2017-06-21 10:12:45.200,entering
56247,0.0092604500854349,1361,2017-06-21 10:17:17.250,2017-06-21 10:17:17.600,entering
56250,0.0442716790785198,1361,2017-06-21 10:17:17.650,2017-06-21 10:17:17.800,entering
80701,0.0001794679770132,1361,2017-06-21 12:40:03.200,2017-06-21 12:40:03.350,entering
80702,0.0004984440409323,1361,2017-06-21 12:40:03.400,2017-06-21 12:40:03.950,entering
232972,6.595419621093597e-06,1361,2017-06-22 08:44:32.850,2017-06-22 08:44:33.600,entering
267357,0.1451571689685806,1361,2017-06-22 10:18:02.050,2017-06-22 10:18:02.200,entering
268140,0.0030798582758901,1361,2017-06-22 10:21:18.750,2017-06-22 10:21:19.200,entering
290089,0.0001478787809219,1361,2017-06-22 11:50:36.900,2017-06-22 11:50:37.050,entering
290092,0.0034385384549224,1361,2017-06-22 11:50:37.100,2017-06-22 11:50:37.250,entering
438089,0.0650461984376132,1361,2017-06-23 08:41:00.550,2017-06-23 08:41:02.200,leaving
438096,0.0383956314562965,1361,2017-06-23 08:41:02.250,2017-06-23 08:41:02.600,leaving
484601,0.1056864369089355,1361,2017-06-23 10:41:12.500,2017-06-23 10:41:12.800,entering
486416,0.1065442763480253,1361,2017-06-23 10:47:19.100,2017-06-23 10:47:19.800,leaving
486418,0.2533584587318188,1361,2017-06-23 10:47:19.850,2017-06-23 10:47:20.150,NV
517675,7.731710001181863e-05,1361,2017-06-23 12:57:05.050,2017-06-23 12:57:05.200,entering
517679,0.039094798201404,1361,2017-06-23 12:57:05.250,2017-06-23 12:57:05.400,entering
519645,0.061744388091527,1361,2017-06-23 13:05:24.100,2017-06-23 13:05:27.650,leaving
531921,7.084448565037323e-05,1361,2017-06-23 13:53:09.900,2017-06-23 13:53:43.000,leaving
532105,0.00513647258334,1361,2017-06-23 13:53:43.300,2017-06-23 13:53:43.550,leaving
717198,8.844864609221699e-05,1361,2017-06-24 10:29:41.950,2017-06-24 10:29:42.500,leaving
720390,0.0273140011355025,1361,2017-06-24 10:38:46.500,2017-06-24 10:38:48.050,leaving
725344,0.3303619447591093,1361,2017-06-24 10:59:31.950,2017-06-24 10:59:32.050,entering
725347,9.047348141416613e-05,1361,2017-06-24 10:59:32.100,2017-06-24 10:59:32.450,entering
740051,0.0496900519356131,1361,2017-06-24 11:57:36.000,2017-06-24 11:57:36.150,entering
740054,0.0002796120438688,1361,2017-06-24 11:57:36.400,2017-06-24 11:57:36.550,entering
773215,0.08157292278178,1361,2017-06-24 14:19:05.000,2017-06-24 14:19:05.500,entering
773219,0.0344180230765889,1361,2017-06-24 14:19:05.550,2017-06-24 14:19:05.950,entering
